id_left,left,id_right,right,label
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",1007,"乍暖還寒，防檢局籲請農友加強防治稻熱病
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",289,"連日降雨且溫差大濕度高，請農友加強防範穗稻熱病，避免產量損失。
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",893,"稻熱病已零星發生，屏東縣政府籲請農友加強注意防範稻熱病，屏東縣政府、防檢局及田邊好幫手關心您。
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",1010,"提早入梅，請加強防範水稻稻熱病發生
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",809,"縣內已有零星稻熱病發生，籲請農友加強稻熱病防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",913,"水稻秧苗健康管理
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",1000,"新聞稿-稻熱病進入好發季節，防檢局籲請農友加強防範
",like
988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",1015,"稻熱病蠢蠢欲動、防檢局籲請農友加強防範
",like
950,"氣溫回升，嚴防檬果小黃薊馬危害
",321,"芒果即將進入開花期，臺南區農改場請農友注意防治小黃薊馬，確保果實品質
",like
950,"氣溫回升，嚴防檬果小黃薊馬危害
",325,"芒果區小黃薊馬之密度持續上升，臺南區農改場籲加強防治
",like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",661,"柑桔窄胸天牛即將進入羽化期 台南場籲請農友加強防治、以降低其危害
",like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",733,"柑桔窄胸天牛即將進入羽化期，台南農改場籲注意防治
",like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",684,"柑桔窄胸天牛即將進入羽化期,請農友注意防治
",like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",709,"柑桔窄胸天牛即將進入羽化期，台南農改場籲注意防治
",like
566,"二期作水稻生育初期，請注意縱捲葉蟲之防治
",807,"二期作水稻生育初期，請注意縱捲葉蟲之防治
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",850,"花蓮、宜蘭地區作物病蟲害疫情警報第8號
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",586,"水稻瘤野螟及水稻白葉枯病已開始發生臺東農改場提醒農友注意防治
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",645,"水稻縱捲葉蟲已開始發生，台南農改場提醒農友注意防治
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",442,"花蓮、宜蘭地區作物病蟲害疫情警報第3號
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",918,"稻飛蝨已現蟲蹤、縱捲葉蟲疫情持續，桃園場籲請農友加強防範
",like
740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",530,"水稻瘤野螟成蛾陸續羽化，臺中區農業改良場籲請農民掌握成蛾發生盛期後7天進行防治
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",924,"二期作水稻已陸續完成插秧，請留意防治水稻水象鼻蟲
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",806,"水稻水象鼻蟲及螟蟲(二化螟、三化螟)已於田間發生，請加強防治措施，避免損失。
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",1049,"發佈水稻螟蟲(二化螟蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",482,"水稻水象鼻蟲發生嚴重請農民加強防治
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",1054,"苗栗地區發布水稻水象鼻蟲及螟蟲(二化螟蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",55,"苗栗地區發布水稻水象鼻蟲防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",906,"發佈水稻水象鼻蟲疫情警報
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",805,"發佈水稻水象鼻蟲防治警報，苗栗場籲請農友參考警報內容注意防治。
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",838,"花蓮區作物病蟲害疫情警報第1號 
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",858,"水稻水象鼻蟲蠢蠢欲動，注意防治
",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
",556,"水稻插秧季節請留意水稻水象鼻蟲為害及防治
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",986,"苗栗區農業改良場發佈水稻白葉枯病警報
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",586,"水稻瘤野螟及水稻白葉枯病已開始發生臺東農改場提醒農友注意防治
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",645,"水稻縱捲葉蟲已開始發生，台南農改場提醒農友注意防治
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",691,"颱風過後連續下雨台南區農改場籲請農友做好水稻白葉枯病防治工作
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",476,"水稻白葉枯病警報
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",911,"發佈水稻白葉枯病疫情警報
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",562,"請注意防治白葉枯病  確保水稻產量與品質
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",740,"水稻縱捲葉蟲已開始發生　台南農改場提醒農友注意防治
",like
694,"連續陰雨台南農改場提醒農友水稻瘤野螟防治要加強
",530,"水稻瘤野螟成蛾陸續羽化，臺中區農業改良場籲請農民掌握成蛾發生盛期後7天進行防治
",like
1341,"近期氣候有利香蕉葉部病菌感染及蔓延，請抽穗期蕉園，務必掌握時機做好防治工作，俾確蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",1170,"發佈九十二∕九十三年度中株期各蕉區葉部病害第一次防治情報
",like
1341,"近期氣候有利香蕉葉部病菌感染及蔓延，請抽穗期蕉園，務必掌握時機做好防治工作，俾確蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",1178,"發佈94／95年期各蕉區葉部病害第2次防治情報
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1274,"香蕉所籲請轄區蕉農加強香蕉葉部病害防治作業，俾確保香蕉良好之品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1234,"籲請 貴單位轄區蕉農加強香蕉葉部病害防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1261,"請加強宣導  貴單位轄區香蕉葉部病害防治工作，以確保香蕉良好之品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1305,"雨季期間，請注意香蕉黑星病及葉斑病病徵，加強防範措施，以確保香蕉品質及產量。香蕉所、防檢局及田邊好幫手關心您。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1194,"發佈95/96年期香蕉葉部病害第 9 次防治情報，請宣導蕉農採行。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1323,"夏秋季節多雨期間，籲請蕉農加強香蕉葉部病害防治作業，以確保香蕉良好之品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1319,"請蕉農務必採行正確香蕉葉部病害防治工作，俾確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1206,"請宣導蕉農做好香蕉葉部病害防治工作，以提高香蕉品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1302,"香蕉所表示近日晴雨不定，適合香蕉黑星病及葉斑病等病害發生，防檢局籲請農友加強注意防範。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1236,"請宣導蕉農做好香蕉黑星病及葉斑病等葉部病害防治工作，確保香蕉品質、產量
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1198,"近來天氣高溫多濕，香蕉黑星病及葉斑病易於發生擴散，請宣導蕉農繼續做好香蕉葉部病害防治工作，確保香蕉品質。
",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",1339,"籲請蕉農注意香蕉葉部病害防治作業，以確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
424,"臺南區農改場籲請農友加強防治水稻稻熱病。臺南區農改場、防檢局及田邊好幫手關心您。
",1075,"稻熱病現蹤，請農友注意防範。臺東區農改場、防檢局及田邊好幫手關心您。
",like
424,"臺南區農改場籲請農友加強防治水稻稻熱病。臺南區農改場、防檢局及田邊好幫手關心您。
",305,"天氣陰晴不定，請農友加強稻熱病防治。臺東區農改場、防檢局及田邊好幫手關心您。
",like
1111,"葡萄露菌病已開始發生，台中場籲請農民加強防治
",1116,"連續降雨恐造成葡萄露菌病提早發生，台中場籲請農民加強預防
",like
1111,"葡萄露菌病已開始發生，台中場籲請農民加強防治
",522,"早晚露水重，適合葡萄露菌病發生及蔓延，台中場發佈葡萄露菌病發生警報，籲請農民加強防治
",like
1391,"日夜溫差變化大，高雄區農業改良場籲請農友慎防蓮霧病害
",1392,"日夜溫差變化大，高雄區農業改良場再籲請農友慎防蓮霧病害
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1274,"香蕉所籲請轄區蕉農加強香蕉葉部病害防治作業，俾確保香蕉良好之品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1234,"籲請 貴單位轄區蕉農加強香蕉葉部病害防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1261,"請加強宣導  貴單位轄區香蕉葉部病害防治工作，以確保香蕉良好之品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1305,"雨季期間，請注意香蕉黑星病及葉斑病病徵，加強防範措施，以確保香蕉品質及產量。香蕉所、防檢局及田邊好幫手關心您。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1194,"發佈95/96年期香蕉葉部病害第 9 次防治情報，請宣導蕉農採行。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1323,"夏秋季節多雨期間，籲請蕉農加強香蕉葉部病害防治作業，以確保香蕉良好之品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1319,"請蕉農務必採行正確香蕉葉部病害防治工作，俾確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1206,"請宣導蕉農做好香蕉葉部病害防治工作，以提高香蕉品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1282,"香蕉所籲請蕉農注意梅雨季節期間香蕉葉部病害防治工作
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1302,"香蕉所表示近日晴雨不定，適合香蕉黑星病及葉斑病等病害發生，防檢局籲請農友加強注意防範。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1236,"請宣導蕉農做好香蕉黑星病及葉斑病等葉部病害防治工作，確保香蕉品質、產量
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1198,"近來天氣高溫多濕，香蕉黑星病及葉斑病易於發生擴散，請宣導蕉農繼續做好香蕉葉部病害防治工作，確保香蕉品質。
",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",1339,"籲請蕉農注意香蕉葉部病害防治作業，以確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
649,"斜紋夜盜蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治
",3,"夏季為斜紋夜盜及甜菜夜蛾發生盛期，請加強注意，及時防治避免損失。
",like
649,"斜紋夜盜蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治
",689,"台南區農改場籲請農民注意及時防治斜紋夜盜蟲，提前壓低害蟲密度，以確保作物收成
",like
649,"斜紋夜盜蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治
",741,"台南區農改場籲注意防治斜紋夜盜蟲，確保作物收成
",like
142,"近日氣候乍雨還晴，高雄農改場籲請農友加強防範水稻穗稻熱病。高雄區農改場、防檢局及田邊好幫手關心您。
",1103,"一期稻作穗稻熱病發生警報
",like
243,"水稻進入抽穗期，且正值二化螟成蛾盛期，請稻農掌握穗稻熱病及二化螟防治時機。臺中區農改場、防檢局及田邊好幫手關心您。
",228,"水稻將進入抽穗期，且正值二化螟成蛾盛期，籲請稻農掌握穗稻熱病及二化螟防治時機，台中區農改場、防檢局及田邊好幫手關心您。
",like
243,"水稻進入抽穗期，且正值二化螟成蛾盛期，請稻農掌握穗稻熱病及二化螟防治時機。臺中區農改場、防檢局及田邊好幫手關心您。
",237,"水稻進入抽穗期，且正值二化螟成蛾盛期，籲請稻農掌握穗稻熱病及二化螟防治時機。臺中區農改場、防檢局及田邊好幫手關心您。
",like
603,"瘤野螟（稻縱捲葉蟲）猖獗，臺東區農改場籲請農民加強防治
",276,"臺東地區水稻瘤野螟（縱捲葉蟲）恐爆發危害，臺東場籲請農友加強防治。
",like
325,"芒果區小黃薊馬之密度持續上升，臺南區農改場籲加強防治
",321,"芒果即將進入開花期，臺南區農改場請農友注意防治小黃薊馬，確保果實品質
",like
325,"芒果區小黃薊馬之密度持續上升，臺南區農改場籲加強防治
",950,"氣溫回升，嚴防檬果小黃薊馬危害
",like
913,"水稻秧苗健康管理
",988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",like
371,"正值雨季，芒果黑斑病易於傳播發生，請農友加強防治，避免果實受損。
",126,"屏東縣枋山地區芒果黑斑病普遍發生，請農友加強防治。
",like
529,"二期稻作瘤野螟及紋枯病發生警報
",850,"花蓮、宜蘭地區作物病蟲害疫情警報第8號
",like
529,"二期稻作瘤野螟及紋枯病發生警報
",628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",like
529,"二期稻作瘤野螟及紋枯病發生警報
",530,"水稻瘤野螟成蛾陸續羽化，臺中區農業改良場籲請農民掌握成蛾發生盛期後7天進行防治
",like
695,"颱風過後水稻褐飛蝨密度上升、請農友加強防治
",795,"雲嘉南地區出現褐飛蝨疫情，臺南區農改場籲請農民加強防治
",like
1073,"夜盜蟲密度持續升高，臺南區農改場籲注意防治，確保作物收成。臺南區農改場、防檢局及田邊好幫手關心您。
",1039,"臺中市斜紋夜蛾疫情升溫，請農友加強防治。臺中市政府、防檢局及田邊好幫手關心您。
",like
1073,"夜盜蟲密度持續升高，臺南區農改場籲注意防治，確保作物收成。臺南區農改場、防檢局及田邊好幫手關心您。
",1033,"本市斜紋夜蛾疫情升溫，請加強防治。臺中市政府、防檢局及田邊好幫手關心您。
",like
1073,"夜盜蟲密度持續升高，臺南區農改場籲注意防治，確保作物收成。臺南區農改場、防檢局及田邊好幫手關心您。
",741,"台南區農改場籲注意防治斜紋夜盜蟲，確保作物收成
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1186,"請加強宣導  貴屬蕉農進行抽穗蕉株花薊馬防治作業，俾確保蕉果正常外觀品質 。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1255,"請蕉農注意抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1217,"蕉株抽穗時期間，請蕉農繼續做好花薊馬防治作業，俾生產外觀優良品質香蕉。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1310,"避免造成蕉果嚴重水銹斑而影響香蕉外觀優良品質，籲請蕉農務必把握抽穗期蕉株花薊馬防治時機作業。香蕉所、防檢局及田邊好幫手關心您。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1247,"蕉株抽穗期間，請務必加強宣導蕉農適時做好花薊馬防治作業，俾確保生產外觀優良品質香蕉。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1176,"請加強宣導  貴社社員進行香蕉果房花薊馬防治措施，俾確保蕉果正常外觀品質。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1326,"蕉株抽穗期間，籲請蕉農務必適時做好花薊馬防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1228,"蕉株抽穗時期間，籲請蕉農適時做好花薊馬防治作業，俾生產外觀優良品質香蕉。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1315,"蕉株抽穗期間，籲請蕉農適時做好花薊馬防治作業，俾確保生產外觀優良品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1193,"請宣導蕉農進行抽穗蕉株花薊馬防治工作，俾確保蕉果正常外觀品質
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1263,"籲請蕉農注意防範抽穗期蕉株花薊馬防治工作，並轉知農友參考警報防治內容。
",like
1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",1300,"香蕉正值抽穗期，香蕉所籲請農友加強花薊馬防範工作，以確保香蕉品質。
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",850,"花蓮、宜蘭地區作物病蟲害疫情警報第8號
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",1088,"一期稻作紋枯病警報
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",646,"連日豪雨或雷雨，台南農改場籲請農友做好水稻紋枯病及白葉枯病防治工作 
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",824,"水稻穗稻熱病、蔬菜瓜果病蟲害發生預測
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",1120,"二期稻作白葉枯病發生警報
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",835,"花蓮區作物病蟲害疫情警報第4號
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",977,"台中場發佈水稻紋枯病發生警報，呼籲區域內農民注意加強防治工作，並請各鄉鎮公所、農會加強輔導農民採取必要措施，以控制病害蔓延。
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",968,"花蓮場發佈水稻穗稻熱病、水稻紋枯病及蔬菜瓜果病蟲害警報，請轉知轄內農民注意防範
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",872,"花蓮、宜蘭地區作物病蟲害疫情警報第3號
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",457,"颱風過後水稻紋枯病與白葉枯病容易發生，花蓮區農業改良場籲請農友適時進行防治工作
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",546,"水稻陸續進入抽穗期，適合穗稻熱病的發生，臺中區農改場籲請稻農掌握防治時機。
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",529,"二期稻作瘤野螟及紋枯病發生警報
",like
628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",616,"水稻分蘗盛期籲請農友做好水稻紋枯病及白葉枯病防治工作
",like
471,"氣候高溫乾燥苗栗區農改場呼籲農友加強防治瘤野螟
",850,"花蓮、宜蘭地區作物病蟲害疫情警報第8號
",like
471,"氣候高溫乾燥苗栗區農改場呼籲農友加強防治瘤野螟
",89,"桃園及新竹地區水稻瘤野螟(縱捲葉蟲)發生達警報基準，請立即加強防治措施，避免產量損失。桃園農改場、防檢局及田邊好幫手關心您。
",like
